domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
1.usa.gov,Yes,Yes,4,1,2025-04-07T15:21:31,2025-09-04T15:21:25,17698687788;18853057409;18853058589;17720470053,"C=US, O=Let's Encrypt, CN=R10"
400yaahc.gov,Yes,No,2,1,2025-05-09T17:30:03,2025-08-07T17:30:02,18312291034;18312290344,"C=US, O=Let's Encrypt, CN=R10"
analytics.usa.gov,Yes,Yes,4,1,2025-03-30T11:02:30,2025-08-27T11:02:07,17513019366;18690680617;18690681877;17512591718,"C=US, O=Let's Encrypt, CN=R10"
answers.usa.gov,Yes,Yes,2,1,2025-04-15T20:20:51,2025-07-14T20:20:50,17870155106;17870161593,"C=US, O=Let's Encrypt, CN=R10"
api-proxy-dev.usa.gov,Yes,Yes,4,1,2025-04-11T16:31:32,2025-09-08T16:21:25,18939478297;18939458310;17787922876;17787902501,"C=US, O=Let's Encrypt, CN=R10"
api-proxy-stage.usa.gov,Yes,Yes,4,1,2025-04-11T18:48:41,2025-09-08T18:21:25,18941225986;18941226540;17796402646;17790275669,"C=US, O=Let's Encrypt, CN=R11"
api-proxy.usa.gov,Yes,Yes,4,1,2025-04-11T20:03:29,2025-09-08T19:21:25,18942064289;17791557428;18942063428;17791531468,"C=US, O=Let's Encrypt, CN=R11"
api.usa.gov,Yes,Yes,2,1,2025-04-17T19:20:57,2025-07-16T19:20:56,17910226428;17910234088,"C=US, O=Let's Encrypt, CN=R10"
apps.usa.gov,Yes,Yes,2,1,2025-04-15T20:20:51,2025-07-14T20:20:50,17870173254;17870179641,"C=US, O=Let's Encrypt, CN=R11"
asis.bee.staging.search.usa.gov,No,Yes,1,1,2024-05-22T00:00:00,2025-06-21T23:59:59,13133358163,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
asis.bulldog.staging.search.usa.gov,No,Yes,1,1,2024-05-17T00:00:00,2025-06-15T23:59:59,13081181954,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
asis.chinchilla.staging.search.usa.gov,No,Yes,1,1,2024-05-16T00:00:00,2025-06-14T23:59:59,13066276959,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
asis.dingo.staging.search.usa.gov,No,Yes,1,1,2024-06-04T00:00:00,2025-07-04T23:59:59,13279000303,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
asis.dolphin.staging.search.usa.gov,No,Yes,1,1,2024-05-21T00:00:00,2025-06-19T23:59:59,13130047574,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
asis.dove.staging.search.usa.gov,No,Yes,1,1,2024-06-18T00:00:00,2025-07-18T23:59:59,13426599192,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
asis.porcupine.staging.search.usa.gov,No,Yes,1,1,2024-05-29T00:00:00,2025-06-27T23:59:59,13224637145,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
asis.search.usa.gov,No,Yes,2,1,2025-04-11T13:59:46,2025-07-10T13:59:45,17785629705;17786305452,"C=US, O=Let's Encrypt, CN=R10"
asis.wallaby.staging.search.usa.gov,No,Yes,2,1,2024-05-20T00:00:00,2025-06-29T23:59:59,13246050129;13119786048,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
bee.staging.search.usa.gov,Yes,Yes,1,1,2024-05-22T00:00:00,2025-06-21T23:59:59,13133357431,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
benefits-tool.usa.gov,Yes,Yes,4,1,2025-03-20T17:20:48,2025-08-17T17:20:34,18503410967;17271713608;18503407503;17271712374,"C=US, O=Let's Encrypt, CN=R10"
beta-dev.usa.gov,No,Yes,2,1,2025-05-03T19:20:54,2025-08-01T19:20:53,18205025617;18205029794,"C=US, O=Let's Encrypt, CN=R10"
beta-dr.usa.gov,Yes,Yes,2,1,2025-05-04T16:20:54,2025-08-02T16:20:53,18220441534;18220447327,"C=US, O=Let's Encrypt, CN=R10"
beta-stage.usa.gov,Yes,Yes,4,2,2025-04-03T23:21:30,2025-08-31T23:21:24,18778641232;17654647296;18778579024;17615106949,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
beta.usa.gov,Yes,Yes,4,1,2025-03-24T22:20:51,2025-08-21T22:20:45,17379047917;18585466100;18585466046;17379052046,"C=US, O=Let's Encrypt, CN=R10"
blog.usa.gov,Yes,Yes,3,2,2025-05-04T01:01:59,2025-08-02T02:02:05,18209129976;18209122749;18209167247,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
bulldog.staging.search.usa.gov,Yes,Yes,1,1,2024-05-17T00:00:00,2025-06-15T23:59:59,13081175906,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
buscador.usa.gov,No,Yes,2,1,2025-04-07T14:34:57,2025-07-06T14:34:56,17698108271;17719908559,"C=US, O=Let's Encrypt, CN=R10"
business.usa.gov,Yes,Yes,2,1,2025-04-15T19:20:51,2025-07-14T19:20:50,17869260242;17869254666,"C=US, O=Let's Encrypt, CN=R11"
chinchilla.staging.search.usa.gov,Yes,Yes,1,1,2024-05-16T00:00:00,2025-06-14T23:59:59,13066268933,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
cms-dev.usa.gov,Yes,Yes,2,1,2025-05-03T19:20:54,2025-08-01T19:20:53,18205025617;18205029794,"C=US, O=Let's Encrypt, CN=R10"
cms-dr.usa.gov,No,Yes,2,1,2025-05-04T16:20:54,2025-08-02T16:20:53,18220441534;18220447327,"C=US, O=Let's Encrypt, CN=R10"
cms-stage.usa.gov,Yes,Yes,4,2,2025-04-03T23:21:31,2025-08-31T23:21:25,17615108131;18778641248;17654648183;18778578866,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
cms.usa.gov,Yes,Yes,4,1,2025-03-24T18:20:50,2025-08-21T18:20:45,18582507471;18582509190;17375239872;17375042486,"C=US, O=Let's Encrypt, CN=R11"
components.standards.usa.gov,Yes,Yes,2,1,2024-10-29T00:00:00,2025-11-26T23:59:59,15123055183;15122805678,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
connect.usa.gov,Yes,Yes,3,2,2025-05-02T22:14:40,2025-07-31T23:14:46,18189528538;18189528265;18189516537,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
courtsweb.gsa.gov,Yes,No,1,1,2024-11-19T00:00:00,2025-11-18T23:59:59,15425513713,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dev.search.usa.gov,Yes,Yes,1,1,2024-12-27T00:00:00,2026-01-25T23:59:59,15906880348,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
dingo.staging.search.usa.gov,Yes,Yes,1,1,2024-06-04T00:00:00,2025-07-04T23:59:59,13279000054,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
dolphin.staging.search.usa.gov,Yes,Yes,1,1,2024-05-21T00:00:00,2025-06-19T23:59:59,13130059788,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
dove.staging.search.usa.gov,Yes,Yes,1,1,2024-06-18T00:00:00,2025-07-18T23:59:59,13426782187,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
elasticsearch-dev.search.usa.gov,Yes,Yes,1,1,2024-06-24T00:00:00,2025-07-23T23:59:59,13507286773,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
go.usa.gov,Yes,Yes,2,1,2025-04-19T15:20:57,2025-07-18T15:20:56,17942557118;17942563180,"C=US, O=Let's Encrypt, CN=R11"
gobierno.usa.gov,Yes,Yes,2,1,2025-04-16T02:20:51,2025-07-15T02:20:50,17875200437;17875201690,"C=US, O=Let's Encrypt, CN=R11"
gobiernousa.gov,No,Yes,2,1,2025-05-09T17:30:03,2025-08-07T17:30:02,18312291034;18312290344,"C=US, O=Let's Encrypt, CN=R10"
i14y.bee.staging.search.usa.gov,Yes,Yes,1,1,2024-05-22T00:00:00,2025-06-21T23:59:59,13133358163,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
i14y.bulldog.staging.search.usa.gov,Yes,Yes,1,1,2024-05-17T00:00:00,2025-06-15T23:59:59,13081181954,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
i14y.chinchilla.staging.search.usa.gov,Yes,Yes,1,1,2024-05-16T00:00:00,2025-06-14T23:59:59,13066276959,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
i14y.dingo.staging.search.usa.gov,Yes,Yes,1,1,2024-06-04T00:00:00,2025-07-04T23:59:59,13279000303,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
i14y.dolphin.staging.search.usa.gov,Yes,Yes,1,1,2024-05-21T00:00:00,2025-06-19T23:59:59,13130047574,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
i14y.dove.staging.search.usa.gov,Yes,Yes,1,1,2024-06-18T00:00:00,2025-07-18T23:59:59,13426599192,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
i14y.porcupine.staging.search.usa.gov,Yes,Yes,1,1,2024-05-29T00:00:00,2025-06-27T23:59:59,13224637145,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
i14y.search.usa.gov,No,Yes,2,1,2025-04-11T13:59:46,2025-07-10T13:59:45,17785629705;17786305452,"C=US, O=Let's Encrypt, CN=R10"
i14y.usa.gov,Yes,Yes,2,1,2025-04-11T13:59:46,2025-07-10T13:59:45,17785629705;17786305452,"C=US, O=Let's Encrypt, CN=R10"
i14y.wallaby.staging.search.usa.gov,Yes,Yes,2,1,2024-05-20T00:00:00,2025-06-29T23:59:59,13246050129;13119786048,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
kibana-dev.search.usa.gov,Yes,Yes,3,1,2024-12-27T00:00:00,2026-02-01T23:59:59,16002441298;15944545142;15909376011,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
kibana-staging.search.usa.gov,Yes,Yes,1,1,2025-01-22T00:00:00,2026-02-21T23:59:59,16367929782,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
kibana.bee.staging.search.usa.gov,No,Yes,1,1,2024-05-22T00:00:00,2025-06-21T23:59:59,13133357431,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
kibana.bulldog.staging.search.usa.gov,No,Yes,1,1,2024-05-17T00:00:00,2025-06-15T23:59:59,13081175906,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
kibana.chinchilla.staging.search.usa.gov,No,Yes,1,1,2024-05-16T00:00:00,2025-06-14T23:59:59,13066268933,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
kibana.dingo.staging.search.usa.gov,No,Yes,1,1,2024-06-04T00:00:00,2025-07-04T23:59:59,13279000054,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
kibana.dolphin.staging.search.usa.gov,No,Yes,1,1,2024-05-21T00:00:00,2025-06-19T23:59:59,13130059788,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
kibana.dove.staging.search.usa.gov,No,Yes,1,1,2024-06-18T00:00:00,2025-07-18T23:59:59,13426782187,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
kibana.porcupine.staging.search.usa.gov,No,Yes,1,1,2024-05-29T00:00:00,2025-06-27T23:59:59,13224643117,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
kibana.search.usa.gov,Yes,Yes,3,1,2024-05-28T00:00:00,2026-05-28T23:59:59,13210945799;14805767113;18102558339,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
