domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
DC4PROAD21.sba.gov,Yes,Yes,2,1,2025-10-09T00:00:00,2026-11-28T23:59:59,22066859990;21599507255,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
SBICWEB.SBA.GOV,Yes,Yes,1,1,2026-04-14T00:00:00,2026-10-29T23:59:59,25520356593,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
WOSB.Certify.sba.gov,Yes,Yes,2,1,2025-09-23T00:00:00,2026-10-24T23:59:59,21228724656;21227576721,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
advocacy.sba.gov,Yes,Yes,2,1,2026-04-07T00:00:00,2026-10-21T23:59:59,25427727149;25425485635,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
alpha.cafs.sba.gov,Yes,Yes,3,1,2026-03-16T00:00:00,2026-09-29T23:59:59,25015821909;25011746248;25016705658,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
alpha.cls.sba.gov,Yes,Yes,3,1,2025-09-17T00:00:00,2026-10-16T23:59:59,21073375518;21069849020;21075041202,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
alpha.investor.sba.gov,Yes,Yes,3,1,2026-05-12T00:00:00,2026-11-25T23:59:59,26290446642;26290641550;26290446600,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
alpha.lender.sba.gov,Yes,Yes,11,2,2026-03-09T00:00:00,2026-10-16T23:59:59,25353561569;24882644628;25348675303;25313255668;25353561994;25369204217;25308607394;24881497546;25311444185;25346582622;24881497633,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha.lending.sba.gov,Yes,Yes,2,2,2025-11-14T00:00:00,2026-12-13T23:59:59,22453829131;22449543153,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha.mailer.lender.sba.gov,No,Yes,3,2,2026-03-09T00:00:00,2026-09-22T23:59:59,24881497546;24882644628;24881497633,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha.mailer.lending.sba.gov,No,Yes,2,2,2025-11-14T00:00:00,2026-12-13T23:59:59,22453829131;22449543153,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha.oauth.cls.sba.gov,No,Yes,3,1,2025-09-17T00:00:00,2026-10-16T23:59:59,21073375518;21069849020;21075041202,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
alpha.rulesengine.lender.sba.gov,No,Yes,3,2,2026-03-09T00:00:00,2026-09-22T23:59:59,24881497546;24882644628;24881497633,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha.rulesengine.lending.sba.gov,No,Yes,2,2,2025-11-14T00:00:00,2026-12-13T23:59:59,22453829131;22449543153,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha1.lending.sba.gov,Yes,Yes,4,2,2026-02-04T00:00:00,2027-03-05T23:59:59,24185601805;24185646191;24185706687;24185695879,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha1.mailer.lending.sba.gov,No,Yes,2,2,2026-02-04T00:00:00,2027-03-05T23:59:59,24185706687;24185695879,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
alpha1.rulesengine.lending.sba.gov,No,Yes,2,2,2026-02-04T00:00:00,2027-03-05T23:59:59,24185706687;24185695879,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
analytics.sba.gov,Yes,Yes,2,1,2026-05-28T18:22:25,2026-08-26T18:22:24,26714128879;26714131453,"C=US, O=Let's Encrypt, CN=YR1"
api.sba.gov,Yes,Yes,4,2,2025-09-30T00:00:00,2026-11-04T23:59:59,21363688999;25612197185;21365101286;25634152494,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
apis-mysba-nonprod.sba.gov,Yes,Yes,2,1,2026-06-01T15:04:04,2026-08-30T15:04:03,26804510428;26804508599,"C=US, O=Let's Encrypt, CN=YR2"
apis-mysba.sba.gov,Yes,Yes,2,1,2026-06-01T15:06:35,2026-08-30T15:06:34,26804557944;26804552638,"C=US, O=Let's Encrypt, CN=YR1"
apis-oed.sba.gov,Yes,Yes,3,2,2025-12-09T00:00:00,2027-01-06T23:59:59,26860030408;26860027935;23007484815,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
appeals.sba.gov,Yes,Yes,7,2,2025-06-29T00:00:00,2026-12-17T23:59:59,19431788332;21096563014;26841397965;26722987634;26767719912;19321986738;19322389128,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
appointment.sba.gov,Yes,Yes,2,1,2026-06-03T15:04:26,2026-09-01T15:04:25,26860059270;26860050487,"C=US, O=Let's Encrypt, CN=YR1"
appointments.sba.gov,Yes,Yes,2,1,2026-05-28T19:04:11,2026-08-26T19:04:10,26714797322;26714796633,"C=US, O=Let's Encrypt, CN=YR1"
ascent.sba.gov,No,Yes,2,1,2025-09-24T00:00:00,2026-10-23T23:59:59,21237892830;21236533930,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
ashplx8ftmgr01.sba.gov,No,Yes,4,2,2026-04-22T17:06:27,2026-09-19T16:35:42,27374275831;27374273524;25678006374;25677896955,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Let's Encrypt, CN=R12"
autodiscover.sba.gov,No,Yes,3,2,2025-09-17T00:00:00,2026-09-25T23:59:59,21083990853;26805113157;26805109212,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
beta-search.certifications.sba.gov,No,Yes,4,2,2025-06-26T00:00:00,2026-12-10T23:59:59,26669511162;19272037497;19272427091;26704985688,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta-search.certify.sba.gov,No,Yes,4,2,2025-06-26T00:00:00,2026-12-10T23:59:59,26669511162;19272037497;19272427091;26704985688,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.cafs.sba.gov,Yes,Yes,3,1,2026-03-16T00:00:00,2026-09-29T23:59:59,25016595698;25011765070;25015698199,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.cls.sba.gov,Yes,Yes,3,1,2025-09-19T00:00:00,2026-10-18T23:59:59,21124947771;21119389648;21121323810,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.investor.sba.gov,Yes,Yes,3,1,2026-05-07T00:00:00,2026-11-20T23:59:59,26149761636;26149761598;26151329267,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.lender.sba.gov,Yes,Yes,10,2,2026-03-09T00:00:00,2026-10-14T23:59:59,25301621354;24880126136;24878496639;24880112361;24878496440;24881039399;25301608656;25301609230;24879783795;24879787470,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
beta.lending.sba.gov,Yes,Yes,3,1,2025-11-14T00:00:00,2026-12-14T23:59:59,22452141084;22475219102;22475201971,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
beta.mailer.lender.sba.gov,No,Yes,3,1,2026-03-09T00:00:00,2026-09-22T23:59:59,24880112361;24881039399;24880126136,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.mailer.lending.sba.gov,No,Yes,5,2,2025-11-14T00:00:00,2026-12-14T23:59:59,22452141084;22475201971;22475219102;24879783795;24879787470,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
beta.mailer.veterans.certify.sba.gov,No,Yes,3,2,2025-08-11T00:00:00,2026-09-10T23:59:59,20259206972;20275828542;20275827824,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
beta.oauth.cls.sba.gov,No,Yes,3,1,2025-09-19T00:00:00,2026-10-18T23:59:59,21124947771;21119389648;21121323810,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.rulesengine.lender.sba.gov,No,Yes,3,1,2026-03-09T00:00:00,2026-09-22T23:59:59,24880112361;24881039399;24880126136,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
beta.rulesengine.lending.sba.gov,No,Yes,5,2,2025-11-14T00:00:00,2026-12-14T23:59:59,22452141084;22475201971;22475219102;24879783795;24879787470,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
beta.rulesengine.veterans.certify.sba.gov,No,Yes,3,2,2025-08-11T00:00:00,2026-09-10T23:59:59,20259206972;20275828542;20275827824,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
beta.veterans.certify.sba.gov,Yes,Yes,3,2,2025-08-11T00:00:00,2026-09-10T23:59:59,20259206972;20275828542;20275827824,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
bootstobusiness.sba.gov,Yes,Yes,5,2,2026-02-02T00:00:00,2027-02-01T23:59:59,26830540270;26830537129;24665439697;24680601737;24145134056,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ca0wcmem.sba.gov,Yes,Yes,2,1,2026-06-03T15:07:01,2026-09-01T15:07:00,26860120948;26860122901,"C=US, O=Let's Encrypt, CN=YR1"
ca1gilah.sba.gov,Yes,Yes,2,1,2026-06-03T15:08:21,2026-09-01T15:08:20,26860147333;26860145895,"C=US, O=Let's Encrypt, CN=YR2"
ca2rouge.sba.gov,Yes,Yes,4,2,2026-04-15T17:04:16,2026-09-12T16:14:04,27183849495;25872174047;27183861185;25534652168,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=Let's Encrypt, CN=R13"
ca2wcmem.sba.gov,Yes,Yes,2,1,2026-06-03T15:10:52,2026-09-01T15:10:51,26860201283;26860195815,"C=US, O=Let's Encrypt, CN=YR1"
ca2yukon.sba.gov,Yes,Yes,4,2,2026-04-15T22:04:18,2026-09-12T21:15:07,25518440637;27189204413;25876315958;27189207294,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=Let's Encrypt, CN=R12"
ca3aap.sba.gov,Yes,Yes,2,1,2026-06-03T15:13:26,2026-09-01T15:13:25,26860252374;26860253495,"C=US, O=Let's Encrypt, CN=YR1"
ca3aaphub.sba.gov,Yes,Yes,2,1,2026-06-03T15:15:55,2026-09-01T15:15:54,26860298705;26860301469,"C=US, O=Let's Encrypt, CN=YR2"
ca3bamboo.sba.gov,Yes,Yes,2,1,2026-06-03T15:18:25,2026-09-01T15:18:24,26860346184;26860342372,"C=US, O=Let's Encrypt, CN=YR1"
ca3bitbucket.sba.gov,Yes,Yes,2,1,2026-06-03T15:19:46,2026-09-01T15:19:45,26860369745;26860369505,"C=US, O=Let's Encrypt, CN=YR2"
ca3confluence.sba.gov,Yes,Yes,2,1,2026-06-03T15:21:07,2026-09-01T15:21:06,26860410422;26860410993,"C=US, O=Let's Encrypt, CN=YR1"
ca3cronus-alpha.sba.gov,Yes,Yes,2,1,2026-06-03T15:23:37,2026-09-01T15:23:36,26860458177;26860457688,"C=US, O=Let's Encrypt, CN=YR2"
ca3cronus-beta.sba.gov,Yes,Yes,2,1,2026-06-03T15:26:09,2026-09-01T15:26:08,26860499453;26860505007,"C=US, O=Let's Encrypt, CN=YR1"
ca3jira-sd.sba.gov,Yes,Yes,2,1,2026-06-03T15:27:32,2026-09-01T15:27:31,26860534778;26860532546,"C=US, O=Let's Encrypt, CN=YR1"
ca3jira.sba.gov,Yes,Yes,2,1,2026-06-03T15:28:52,2026-09-01T15:28:51,26860580224;26860564553,"C=US, O=Let's Encrypt, CN=YR1"
ca3tableau.sba.gov,Yes,Yes,2,1,2026-06-03T15:30:13,2026-09-01T15:30:12,26860590250;26860605324,"C=US, O=Let's Encrypt, CN=YR1"
ca3wcmem.sba.gov,Yes,Yes,2,1,2026-06-03T15:32:43,2026-09-01T15:32:42,26860654957;26860650580,"C=US, O=Let's Encrypt, CN=YR2"
ca3wselfservice.sba.gov,Yes,Yes,2,1,2026-06-03T15:34:04,2026-09-01T15:34:03,26860679634;26860674381,"C=US, O=Let's Encrypt, CN=YR1"
cafs.sba.gov,Yes,Yes,3,2,2026-03-16T00:00:00,2026-09-29T23:59:59,25015253132;25011764088;25016246773,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
careports.sba.gov,Yes,Yes,2,1,2026-06-03T15:35:26,2026-09-01T15:35:25,26860713335;26860708273,"C=US, O=Let's Encrypt, CN=YR1"
catran.sba.gov,Yes,Yes,4,2,2026-04-26T18:03:35,2026-09-23T17:20:40,27481361763;25820777513;27481365691;25820767339,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=Let's Encrypt, CN=R13"
catweb.sba.gov,Yes,Yes,2,1,2026-06-03T15:36:49,2026-09-01T15:36:48,26860726712;26860731879,"C=US, O=Let's Encrypt, CN=YR2"
catweb2.sba.gov,Yes,Yes,2,1,2026-06-03T15:38:08,2026-09-01T15:38:07,26860766259;26860759046,"C=US, O=Let's Encrypt, CN=YR2"
caweb.sba.gov,Yes,Yes,2,1,2026-06-03T15:39:28,2026-09-01T15:39:27,26860785736;26860781040,"C=US, O=Let's Encrypt, CN=YR1"
central.cafs.sba.gov,Yes,Yes,3,2,2026-03-16T00:00:00,2026-09-29T23:59:59,25016906036;25011803188;25015875607,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
central.cls.sba.gov,Yes,Yes,3,2,2026-02-16T00:00:00,2027-03-17T23:59:59,24439778227;24435310018;24438848974,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
central.lending.sba.gov,Yes,Yes,3,2,2026-02-07T00:00:00,2027-03-09T23:59:59,24235988057;24252887787;24236728936,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
certification.sba.gov,No,Yes,2,1,2025-09-22T00:00:00,2026-10-21T23:59:59,21193287283;21194882463,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
certifications.sba.gov,Yes,Yes,2,1,2025-09-22T00:00:00,2026-10-21T23:59:59,21193287283;21194882463,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
certify.sba.gov,Yes,Yes,3,2,2025-07-29T00:00:00,2027-01-10T23:59:59,27513557825;19979505349;19980534768,"C=US, O=Amazon, CN=Amazon RSA 2048 M02;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
click.outreach.sba.gov,Yes,Yes,1,1,2026-04-21T00:00:00,2026-11-05T23:59:59,25641994840,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cloud.outreach.sba.gov,Yes,Yes,1,1,2026-04-20T00:00:00,2026-11-04T23:59:59,25601990891,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cls.sba.gov,Yes,Yes,3,2,2025-09-17T00:00:00,2026-10-16T23:59:59,21074667036;21069930161;21073200238,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
communitynavigators.sba.gov,Yes,Yes,2,1,2026-06-03T15:40:49,2026-09-01T15:40:48,26860812001;26860811253,"C=US, O=Let's Encrypt, CN=YR2"
connect.sba.gov,Yes,Yes,2,1,2026-06-03T15:42:11,2026-09-01T15:42:10,26860836282;26860836047,"C=US, O=Let's Encrypt, CN=YR1"
contact.sba.gov,Yes,Yes,2,1,2026-06-03T15:44:40,2026-09-01T15:44:39,26860881952;26860879442,"C=US, O=Let's Encrypt, CN=YR1"
content.sba.gov,Yes,Yes,2,1,2026-01-19T00:00:00,2027-02-16T23:59:59,23853831947;23852374507,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
covid19relief.sba.gov,Yes,Yes,2,1,2026-04-24T00:00:00,2026-11-07T23:59:59,25730569891;25991842911,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
covid19relief1.sba.gov,No,Yes,2,1,2026-04-24T00:00:00,2026-11-07T23:59:59,25730569891;25991842911,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
data.sba.gov,Yes,Yes,2,1,2025-11-03T00:00:00,2026-12-01T23:59:59,22172094521;22173067978,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
data.staging.sba.gov,Yes,Yes,2,1,2025-10-10T00:00:00,2026-11-07T23:59:59,21612366089;21613255288,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
datarobot.lending.sba.gov,Yes,Yes,1,1,2025-11-09T00:00:00,2026-12-08T23:59:59,22323346968,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
dc4proad21.sba.gov,Yes,Yes,2,1,2026-06-06T18:03:51,2026-09-04T18:03:50,26947520678;26947523613,"C=US, O=Let's Encrypt, CN=YR1"
dcms.sba.gov,Yes,Yes,2,1,2026-05-18T19:02:48,2026-08-16T19:02:47,26446679459;26446881061,"C=US, O=Let's Encrypt, CN=R13"
dcs.sba.gov,Yes,Yes,1,1,2025-10-31T00:00:00,2026-12-01T23:59:59,22121398913,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dcstest.sba.gov,Yes,Yes,3,2,2025-10-31T00:00:00,2026-12-01T23:59:59,26860917389;22121398992;26860915162,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
delta.cls.sba.gov,Yes,Yes,6,3,2025-08-05T00:00:00,2027-01-19T23:59:59,27719455814;27722974106;20143271604;27723534600;20143271128;27722992426,"C=US, O=Amazon, CN=Amazon RSA 2048 M02;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
delta.investor.sba.gov,Yes,Yes,3,2,2026-05-12T00:00:00,2026-11-25T23:59:59,26425384147;26289345313;26290822677,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
delta.lender.sba.gov,Yes,Yes,6,1,2026-03-09T00:00:00,2026-10-24T23:59:59,24884136222;25472511198;25487672198;24883145658;25754885700;24883146174,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
delta.lending.sba.gov,Yes,Yes,4,3,2025-08-05T00:00:00,2027-01-19T23:59:59,20133175175;27719339578;20133174961;27724152338,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
delta.mailer.lender.sba.gov,No,Yes,3,1,2026-03-09T00:00:00,2026-09-22T23:59:59,24883145658;24883146174;24884136222,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
delta.mailer.lending.sba.gov,No,Yes,4,3,2025-08-05T00:00:00,2027-01-19T23:59:59,20133175175;27719339578;20133174961;27724152338,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
delta.oauth.cls.sba.gov,No,Yes,6,3,2025-08-05T00:00:00,2027-01-19T23:59:59,27719455814;27722974106;20143271604;27723534600;20143271128;27722992426,"C=US, O=Amazon, CN=Amazon RSA 2048 M02;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
delta.rulesengine.lender.sba.gov,No,Yes,3,1,2026-03-09T00:00:00,2026-09-22T23:59:59,24883145658;24883146174;24884136222,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
delta.rulesengine.lending.sba.gov,No,Yes,4,3,2025-08-05T00:00:00,2027-01-19T23:59:59,20133175175;27719339578;20133174961;27724152338,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
demo.vmsseclx9certs.sba.gov,Yes,Yes,2,1,2026-06-01T15:09:57,2026-08-30T15:09:56,26804613664;26804618028,"C=US, O=Let's Encrypt, CN=YR2"
developer.sba.gov,Yes,Yes,9,4,2026-01-30T00:00:00,2027-02-27T23:59:59,24665438049;25743382805;25656504696;27359808509;24519352184;27359806043;24070327802;24679068921;24068914328,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=Let's Encrypt, CN=R12"
devicerisk.lending.sba.gov,Yes,Yes,2,1,2025-09-15T00:00:00,2026-12-13T23:59:59,22451936750;21033824864,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
directforgiveness.sba.gov,Yes,Yes,3,1,2026-02-11T00:00:00,2027-03-11T23:59:59,24320980053;24320773386;24321415734,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
disaster.sba.gov,Yes,Yes,2,1,2026-05-18T19:04:11,2026-08-16T19:04:10,26446697975;26446712409,"C=US, O=Let's Encrypt, CN=R13"
dsbs.sba.gov,Yes,Yes,1,1,2025-11-16T00:00:00,2026-12-15T23:59:59,22502119400,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
dsmcluster.sba.gov,Yes,Yes,2,1,2026-06-01T15:12:28,2026-08-30T15:12:27,26804666926;26804657812,"C=US, O=Let's Encrypt, CN=YR1"
ecase.sba.gov,Yes,Yes,3,2,2026-01-14T00:00:00,2027-01-29T23:59:59,26860953761;23767579650;26860943920,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ecasedev.sba.gov,Yes,Yes,2,1,2026-06-03T15:49:58,2026-09-01T15:49:57,26861005634;26861012330,"C=US, O=Let's Encrypt, CN=YR1"
edelivery.sba.gov,Yes,Yes,3,2,2025-10-09T00:00:00,2026-10-15T23:59:59,26804717390;21599430045;26804713410,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
engplx8ftmgr01.sba.gov,No,Yes,4,2,2026-04-22T17:06:27,2026-09-19T16:35:42,27374275831;27374273524;25678006374;25677896955,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Let's Encrypt, CN=R12"
es.sba.gov,No,Yes,2,1,2026-01-19T00:00:00,2027-02-16T23:59:59,23853831947;23852374507,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
eweb.sba.gov,Yes,Yes,2,1,2026-06-01T15:17:27,2026-08-30T15:17:26,26804761530;26804757640,"C=US, O=Let's Encrypt, CN=YR1"
eweb1.sba.gov,Yes,Yes,2,1,2026-04-12T00:00:00,2026-10-12T23:59:59,25607396804;25498403822,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
example.vmsseclx9certs.sba.gov,Yes,Yes,2,1,2026-06-01T15:19:57,2026-08-30T15:19:56,26804793316;26804798291,"C=US, O=Let's Encrypt, CN=YR2"
federalcomments.sba.gov,Yes,Yes,3,2,2025-11-19T00:00:00,2026-11-19T23:59:59,22590321194;26804829741;26804826034,"C=US, O=Let's Encrypt, CN=YR2;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
foiaxpress-test.sba.gov,Yes,Yes,4,2,2026-04-10T16:05:13,2026-09-07T16:05:17,25486229876;25522160770;27027858996;27027860846,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Let's Encrypt, CN=R13"
foiaxpress.sba.gov,Yes,Yes,3,2,2025-10-09T00:00:00,2026-10-09T23:59:59,21599509185;26861040259;26861036599,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
forgiveness-assets.sba.gov,Yes,Yes,1,1,2026-01-23T00:00:00,2027-02-20T23:59:59,23927262623,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
forgiveness.sba.gov,Yes,Yes,3,1,2026-01-24T00:00:00,2027-02-28T23:59:59,24091441317;23943937499;24090281255,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
fortimanager.sba.gov,Yes,Yes,4,2,2026-04-22T17:06:27,2026-09-19T16:35:42,27374275831;27374273524;25678006374;25677896955,"C=US, O=Let's Encrypt, CN=YR1;C=US, O=Let's Encrypt, CN=R12"
gamma.cafs.sba.gov,Yes,Yes,3,1,2026-03-16T00:00:00,2026-09-29T23:59:59,25014773234;25011741300;25015739892,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
gamma.cls.sba.gov,Yes,Yes,3,1,2026-03-02T00:00:00,2026-09-16T23:59:59,24730867153;24747871315;24729801684,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
gamma.investor.sba.gov,Yes,Yes,2,2,2026-05-06T00:00:00,2026-11-19T23:59:59,26130181809;26130182189,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
gamma.lender.sba.gov,Yes,Yes,6,2,2026-03-13T00:00:00,2026-10-15T23:59:59,24968762761;24968783305;24968762816;25373916064;25313809395;25313820614,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
gamma.lending.sba.gov,Yes,Yes,3,2,2025-08-17T00:00:00,2026-09-16T23:59:59,20395906636;20397587469;20387000814,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
gamma.mailer.lender.sba.gov,No,Yes,3,1,2026-03-13T00:00:00,2026-09-26T23:59:59,24968762761;24968762816;24968783305,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
gamma.mailer.lending.sba.gov,No,Yes,3,2,2025-08-17T00:00:00,2026-09-16T23:59:59,20395906636;20397587469;20387000814,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
gamma.oauth.cls.sba.gov,No,Yes,3,1,2026-03-02T00:00:00,2026-09-16T23:59:59,24730867153;24747871315;24729801684,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
gamma.rulesengine.lender.sba.gov,No,Yes,3,1,2026-03-13T00:00:00,2026-09-26T23:59:59,24968762761;24968762816;24968783305,"C=US, O=Amazon, CN=Amazon RSA 2048 M01"
gamma.rulesengine.lending.sba.gov,No,Yes,3,2,2025-08-17T00:00:00,2026-09-16T23:59:59,20395906636;20397587469;20387000814,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04"
