domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
abeta.fpds.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459626028,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
beta-dsm3.fpds.gov,Yes,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18444948372,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
beta.fpds.gov,Yes,Yes,2,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18444866995;19518737719,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
betaapp.fpds.gov,Yes,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18445079725,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
dev-dsm.fpds.gov,Yes,Yes,2,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18463402027;18459721158,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpds.gov,No,Yes,5,1,2025-05-16T00:00:00,2026-05-19T23:59:59,18459451043;18445050053;18482415027;18483110406;18444993435,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpdsbtrh8pgs03.fpds.gov,Yes,Yes,3,2,2024-10-28T15:52:14,2026-05-19T23:59:59,18524243741;18445206902;15112274594,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
fpdscorh8dir01.fpds.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18468322984,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpdscorh8pgs01.fpds.gov,Yes,Yes,2,1,2025-05-16T00:00:00,2026-05-19T23:59:59,18524274617;18445551606,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpdsdvrh8pgs01.fpds.gov,Yes,Yes,3,2,2025-01-01T04:20:23,2026-05-19T23:59:59,18467114194;15958947589;18524204010,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
fpdslorh8pgs01.fpds.gov,Yes,Yes,1,1,2025-01-01T04:21:45,2026-01-06T15:08:48,15958965087,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
fpdslorh8pgs02.fpds.gov,Yes,Yes,1,1,2025-05-18T00:00:00,2026-05-19T23:59:59,18484706311,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpdsnprh8dir01.fpds.gov,Yes,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18448351588,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpdsprrh8dir01.fpds.gov,Yes,Yes,2,2,2024-11-19T13:44:03,2026-05-15T23:59:59,18448261701;15422335184,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
fpdsprrh8pgs01.fpds.gov,Yes,Yes,3,2,2025-03-06T13:45:36,2026-05-19T23:59:59,16951824459;18445509919;18524399935,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
fpdsprrh8pgs02.fpds.gov,Yes,Yes,3,1,2025-05-16T00:00:00,2026-05-19T23:59:59,18445353469;18524420644;18445382673,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
fpdsprwinav01.fpds.gov,Yes,Yes,1,1,2025-09-15T00:00:00,2026-09-14T23:59:59,21039935412,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
idev.fpds.gov,Yes,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459890439,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
idevapp.fpds.gov,Yes,Yes,2,2,2024-12-30T18:47:30,2026-05-19T23:59:59,18459795491;15942743068,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
iload.fpds.gov,Yes,Yes,2,2,2024-10-28T15:34:17,2026-05-19T23:59:59,15112064526;18459814840,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
iloadapp.fpds.gov,Yes,Yes,2,2,2025-04-17T14:04:44,2026-05-19T23:59:59,18459851481;17905153070,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
prod-dsm1.fpds.gov,Yes,Yes,3,1,2025-05-16T00:00:00,2026-05-19T23:59:59,18445050053;18459525068;18467052734,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
prod-dsm2.fpds.gov,Yes,Yes,2,1,2025-05-16T00:00:00,2026-05-19T23:59:59,18459558230;18444962491,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
prodapp.fpds.gov,Yes,Yes,3,2,2024-10-16T12:38:40,2026-05-19T23:59:59,14958158616;18459606577;18444993435,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
svn.fpds.gov,Yes,Yes,3,2,2025-01-08T17:08:34,2026-05-19T23:59:59,16096460453;18459478698;18445081799,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
vpn.adev.fpds.gov,Yes,Yes,2,1,2025-05-16T00:00:00,2026-01-30T23:59:59,18447986354;19518677093,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
vpn.aprod.fpds.gov,Yes,Yes,2,1,2025-05-16T00:00:00,2026-05-16T23:59:59,18448046209;19518071514,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
vpn.coop.fpds.gov,Yes,Yes,2,2,2025-04-28T13:20:40,2026-05-19T23:59:59,18468311838;18108876183,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1"
www.abeta.fpds.gov,No,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459626028,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.beta-dsm3.fpds.gov,No,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18444948372,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.beta.fpds.gov,No,Yes,2,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18444866995;19518737719,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.betaapp.fpds.gov,No,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18445079725,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.dev-dsm.fpds.gov,No,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459721158,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpds.gov,Yes,Yes,10,1,2025-05-16T00:00:00,2026-05-19T23:59:59,18444993435;18444880341;18459451043;18445081799;18445050053;18468364544;18482415027;18444962491;18483110406;18482416709,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpdsbtrh8pgs03.fpds.gov,No,Yes,3,2,2024-10-28T15:52:14,2026-05-19T23:59:59,18524243741;18445206902;15112274594,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.fpdscorh8pgs01.fpds.gov,No,Yes,1,1,2025-05-20T00:00:00,2026-05-19T23:59:59,18524274617,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpdsdvrh8pgs01.fpds.gov,No,Yes,3,2,2025-01-01T04:20:23,2026-05-19T23:59:59,18467114194;15958947589;18524204010,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.fpdslorh8pgs01.fpds.gov,No,Yes,1,1,2025-01-01T04:21:45,2026-01-06T15:08:48,15958965087,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.fpdslorh8pgs02.fpds.gov,No,Yes,1,1,2025-05-18T00:00:00,2026-05-19T23:59:59,18484706311,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpdsnprh8dir01.fpds.gov,No,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18448351588,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpdsprrh8dir01.fpds.gov,No,Yes,2,2,2024-11-19T13:44:03,2026-05-15T23:59:59,18448261701;15422335184,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.fpdsprrh8pgs01.fpds.gov,No,Yes,2,2,2025-03-06T13:45:36,2026-05-15T23:59:59,16951824459;18445509919,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.fpdsprrh8pgs02.fpds.gov,No,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18445382673,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpdsprrh8pgso1.fpds.gov,No,Yes,1,1,2025-05-20T00:00:00,2026-05-19T23:59:59,18524399935,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.fpdsprwinav01.fpds.gov,No,Yes,1,1,2025-09-15T00:00:00,2026-09-14T23:59:59,21039935412,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.idev.fpds.gov,No,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459890439,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.idevapp.fpds.gov,No,Yes,2,2,2024-12-30T18:47:30,2026-05-19T23:59:59,18459795491;15942743068,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.iload.fpds.gov,No,Yes,2,2,2024-10-28T15:34:17,2026-05-19T23:59:59,15112064526;18459814840,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.iloadapp.fpds.gov,No,Yes,2,2,2025-04-17T14:04:44,2026-05-19T23:59:59,18459851481;17905153070,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.prod-dsm1.fpds.gov,No,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459525068,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.prod-dsm2.fpds.gov,No,Yes,1,1,2025-05-17T00:00:00,2026-05-19T23:59:59,18459558230,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.prodapp.fpds.gov,No,Yes,2,2,2024-10-16T12:38:40,2026-05-19T23:59:59,14958158616;18459606577,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.svn.fpds.gov,No,Yes,2,2,2025-01-08T17:08:34,2026-05-19T23:59:59,16096460453;18459478698,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.vpn.adev.fpds.gov,No,Yes,2,1,2025-05-16T00:00:00,2026-01-30T23:59:59,18447986354;19518677093,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.vpn.coop.fpds.gov,No,Yes,1,1,2025-04-28T13:20:40,2026-05-04T12:57:11,18108876183,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1"
wwwfpdsprrh8pgs02.fpds.gov,No,Yes,1,1,2025-05-20T00:00:00,2026-05-19T23:59:59,18524420644,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
wwwvpn.aprod.fpds.gov,No,Yes,2,1,2025-05-16T00:00:00,2026-05-16T23:59:59,18448046209;19518071514,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
