domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
clientreview.odphp.health.gov,Yes,Yes,1,1,2025-11-05T15:22:50,2026-12-05T15:21:50,22230937682,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
dev.ocche.health.gov,Yes,Yes,1,1,2024-12-18T19:24:12,2026-01-17T19:23:12,15812621060,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
dev.odphp.health.gov,Yes,Yes,1,1,2025-08-25T14:13:29,2026-09-24T14:12:29,20566958979,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
dev.ori.health.gov,Yes,Yes,1,1,2025-01-29T15:32:46,2026-02-28T15:31:46,16446258805,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
dev.uw.health.gov,Yes,Yes,1,1,2025-04-14T17:27:02,2026-05-14T17:26:02,17846176123,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
files.dev.uw.health.gov,No,Yes,1,1,2025-04-14T17:27:02,2026-05-14T17:26:02,17846176123,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
files.health.gov,No,Yes,2,1,2025-08-06T17:08:43,2026-09-05T17:07:43,20162912341;20305757815,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
files.ocche.health.gov,No,Yes,1,1,2025-01-22T19:15:39,2026-02-21T19:14:39,16372333096,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
files.preprod.uw.health.gov,No,Yes,1,1,2025-04-14T17:27:37,2026-05-14T17:26:37,17846191975,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
health.gov,Yes,Yes,2,1,2025-08-06T17:08:43,2026-09-05T17:07:43,20162912341;20305757815,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
media.ocche.health.gov,No,Yes,1,1,2025-01-22T19:15:39,2026-02-21T19:14:39,16372333096,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
new.gh.health.gov,Yes,Yes,2,1,2024-12-02T18:16:27,2026-01-01T18:15:27,15587774932;20877875092,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
new.ocche.health.gov,Yes,Yes,2,1,2024-12-19T16:26:04,2026-01-18T16:25:04,15821389273;20897102857,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
new.ori.health.gov,Yes,Yes,2,1,2025-02-10T21:26:34,2026-03-12T21:25:34,16660603096;22507209071,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
new.wh.health.gov,Yes,Yes,2,1,2024-12-02T18:15:48,2026-01-01T18:14:48,20877114649;15587767695,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
ocche.health.gov,Yes,Yes,1,1,2025-01-22T19:15:39,2026-02-21T19:14:39,16372333096,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
odphp.health.gov,Yes,Yes,1,1,2025-09-19T15:40:44,2026-10-19T15:39:44,21134984415,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.gh.health.gov,Yes,Yes,2,1,2024-12-02T18:16:48,2026-01-01T18:15:48,20878361204;15587774950,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.ocche.health.gov,Yes,Yes,2,1,2024-12-19T16:25:31,2026-01-18T16:24:31,15821380327;20899113036,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.odphp.health.gov,Yes,Yes,1,1,2025-10-02T15:58:53,2026-11-01T15:57:53,21422402922,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.ori.health.gov,Yes,Yes,2,1,2025-02-10T21:26:01,2026-03-12T21:25:01,16660589207;22507189111,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.preprod.gh.health.gov,Yes,Yes,1,1,2024-12-02T18:14:27,2026-01-01T18:13:27,15587758954,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.preprod.ocche.health.gov,Yes,Yes,2,1,2024-12-19T16:26:24,2026-01-18T16:25:24,20897684827;15821389284,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.preprod.ori.health.gov,Yes,Yes,2,1,2025-02-10T21:26:16,2026-03-12T21:25:16,16660588689;22507213393,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.preprod.wh.health.gov,Yes,Yes,1,1,2024-12-02T17:02:53,2026-01-01T17:01:53,15587204327,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.uw.health.gov,Yes,Yes,1,1,2025-10-02T15:59:46,2026-11-01T15:58:46,21422405980,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
origin.wh.health.gov,Yes,Yes,2,1,2024-12-02T18:15:31,2026-01-01T18:14:31,15587767750;20878596483,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
preprod.gh.health.gov,Yes,Yes,2,1,2024-12-02T18:14:40,2026-01-01T18:13:40,15587758975;20878700364,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
preprod.ocche.health.gov,Yes,Yes,2,1,2024-12-19T16:25:54,2026-01-18T16:24:54,15821389266;20897990302,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
preprod.odphp.health.gov,Yes,Yes,1,1,2025-08-21T14:29:47,2026-09-20T14:28:47,20482098806,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
preprod.ori.health.gov,Yes,Yes,2,1,2025-02-10T21:26:49,2026-03-12T21:25:49,22507175684;16660602780,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
preprod.uw.health.gov,Yes,Yes,1,1,2025-04-14T17:27:37,2026-05-14T17:26:37,17846191975,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
preprod.wh.health.gov,Yes,Yes,2,1,2024-12-02T17:03:17,2026-01-01T17:02:17,15587212742;20876794013,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
www.health.gov,No,Yes,2,1,2025-08-06T17:08:43,2026-09-05T17:07:43,20162912341;20305757815,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
