domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
001b68d9-0950-4881-85af-e2b3cda08bec.hpc-dev.development.luna.nasa.gov,No,Yes,4,1,2025-07-17T18:58:04,2025-10-15T18:58:09,19739947095;19739946416;19739945567;19739944950,"C=US, O=Let's Encrypt, CN=R11"
035e5eb4-4d96-418e-a385-98f1180ecb62.development.luna.nasa.gov,Yes,Yes,4,1,2025-09-12T02:14:01,2025-12-11T13:45:13,20969992269;20958997207;20969996019;20958997682,"C=US, O=Let's Encrypt, CN=R12"
112406ed-8273-4370-ad11-dd1beb62619c.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-11T15:43:20,2025-12-10T15:43:19,20948329581;20948333538,"C=US, O=Let's Encrypt, CN=R12"
1528bffc-3b7f-4afb-bba6-257658707c78.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-08T22:21:26,2025-12-07T22:21:25,20884568142;20884566346,"C=US, O=Let's Encrypt, CN=R13"
195f76ee-70cd-4474-8fb1-e88ff9a824c6.staging.luna.nasa.gov,Yes,Yes,2,1,2025-09-17T15:47:23,2025-12-16T15:47:22,21089018706;21089019603,"C=US, O=Let's Encrypt, CN=R12"
3134f329-35e5-4f8d-88fb-7d3f01df5496.hpc-dev.development.luna.nasa.gov,No,Yes,4,1,2025-08-01T13:11:12,2025-10-30T13:11:13,20051909716;20051913961;20051913495;20051908993,"C=US, O=Let's Encrypt, CN=R11"
359-exports-v2.db.development.luna.nasa.gov,Yes,Yes,2,1,2025-07-21T12:49:10,2025-10-19T12:49:09,19815402520;19815400147,"C=US, O=Let's Encrypt, CN=R11"
359-exports-v2.development.luna.nasa.gov,Yes,Yes,4,2,2025-07-21T12:49:10,2025-10-19T12:49:10,19815401307;19815400781;19815414602;19815404739,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
35ae19bf-fc55-4a67-89f7-d517722fa81e.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-17T20:37:50,2025-12-16T20:37:49,21094365780;21094365777,"C=US, O=Let's Encrypt, CN=R13"
3dmaggs.larc.nasa.gov,Yes,Yes,1,1,2024-11-06T00:00:00,2025-12-07T23:59:59,15240198454,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=RapidSSL TLS RSA CA G1"
4384d3b8-e12a-4d05-b871-ae0f1dc133a1.development.luna.nasa.gov,Yes,Yes,4,1,2025-09-12T02:14:01,2025-12-11T02:14:07,20958999597;20958997489;20958999589;20958998419,"C=US, O=Let's Encrypt, CN=R12"
45349ba8-0b0c-4e34-94ff-698f4ba277bd.hpc-dev.development.luna.nasa.gov,No,Yes,4,2,2025-08-05T15:08:44,2025-11-03T15:08:44,20138571405;20138584525;20138584538;20138584612,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
5247c072-76ea-4187-9155-9c8dd4322a13.development.luna.nasa.gov,Yes,Yes,4,1,2025-09-11T14:40:21,2025-12-10T14:40:22,20947236728;20947236378;20947222937;20947228885,"C=US, O=Let's Encrypt, CN=R13"
5661e7da-f9d1-429c-a90c-ae7755359668.development.luna.nasa.gov,Yes,Yes,4,2,2025-08-09T22:12:02,2025-11-07T22:12:07,20231489087;20231487470;20231497506;20231492846,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
60cf564a-7ddd-43d6-b647-8d8a36da66c8.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-08T21:26:34,2025-12-07T21:26:33,20883629102;20883629786,"C=US, O=Let's Encrypt, CN=R13"
64c395df-9156-4445-947b-8c8320b0946f.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-15T20:20:17,2025-12-14T20:20:16,21042779270;21042778585,"C=US, O=Let's Encrypt, CN=R13"
6a480a8f-9964-4d8f-875b-cd447fa0905b.development.luna.nasa.gov,Yes,Yes,4,1,2025-09-08T01:15:17,2025-12-07T01:15:18,20862524894;20862528729;20862511042;20862516032,"C=US, O=Let's Encrypt, CN=R12"
6a5fc7b0-cc00-4bab-9f27-43a85e796c97.development.luna.nasa.gov,Yes,Yes,4,1,2025-09-15T21:01:05,2025-12-14T21:01:06,21043444692;21043445345;21043442251;21043445726,"C=US, O=Let's Encrypt, CN=R12"
78ed5830-7049-4b0f-a89e-28680aa89e6e.hpc-dev.development.luna.nasa.gov,No,Yes,4,1,2025-07-17T18:56:49,2025-10-29T20:57:51,19739931439;20037997851;20037997615;19739931602,"C=US, O=Let's Encrypt, CN=R10"
7a6b1fd6-f4ec-4823-9227-2ae719018848.development.luna.nasa.gov,Yes,Yes,6,2,2025-09-15T22:57:35,2025-12-15T17:16:32,21045210875;21045210501;21045210278;21063156005;21063156262;21045210361,"C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=R12"
7e4f5847-6d38-4881-a0a4-75d9ef615d66.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-08T22:20:57,2025-12-07T22:20:56,20884560219;20884560131,"C=US, O=Let's Encrypt, CN=R12"
7e51395f-96e0-44aa-8d0e-c24e74c1f0d5.development.luna.nasa.gov,Yes,Yes,4,1,2025-09-09T04:45:02,2025-12-08T04:45:08,20890529665;20890530835;20890530698;20890527086,"C=US, O=Let's Encrypt, CN=R12"
88a167b8-a33f-4e17-a3e3-f08a4c556017.development.luna.nasa.gov,Yes,Yes,6,2,2025-09-15T20:23:32,2025-12-15T17:17:48,21042824968;21042825553;21063179249;21063179303;21042824707;21042825246,"C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=R12"
8ddb6b78-95e8-4c29-b56c-468329371cbc.development.luna.nasa.gov,Yes,Yes,4,2,2025-07-29T17:20:40,2025-10-27T17:20:40,19991078043;19991077625;19991078215;19991077368,"C=US, O=Let's Encrypt, CN=R11;C=US, O=Let's Encrypt, CN=R10"
8e4dd10c-3d5f-45f7-b05c-cd2f0c27c733.development.luna.nasa.gov,Yes,Yes,4,2,2025-08-28T03:38:22,2025-11-26T03:38:28,20622316186;20622315486;20622313838;20622314626,"C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=R12"
8tpxs5l8zsgs5k.intsvc.cloud.sit.earthdata.nasa.gov,Yes,Yes,1,1,2024-11-05T00:00:00,2025-12-05T23:59:59,15216342394,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
93c0327b-0596-4ab3-8748-574b3f286810.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-10T23:27:19,2025-12-09T23:27:18,20932933064;20932935138,"C=US, O=Let's Encrypt, CN=R13"
9b385411-3290-49ca-bc63-4ff776a00b05.development.luna.nasa.gov,Yes,Yes,2,1,2025-09-15T20:23:32,2025-12-14T20:23:31,21042825245;21042824576,"C=US, O=Let's Encrypt, CN=R13"
9cd288af-f9c8-42f6-abf0-0829ece43623.development.luna.nasa.gov,Yes,Yes,4,2,2025-09-12T02:13:53,2025-12-11T13:46:25,20958994642;20970012817;20970014467;20958995171,"C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=R12"
