domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
API.MDM.VA.GOV,Yes,Yes,1,1,2025-10-08T00:00:00,2026-10-07T23:59:59,21575706952,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
API.TEST.MDM.VA.GOV,Yes,Yes,1,1,2025-10-07T00:00:00,2026-10-08T23:59:59,21548056803,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Care1.va.gov,Yes,Yes,4,1,2024-12-11T00:00:00,2026-03-07T23:59:59,16782018268;16775846340;15713419749;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
DEVOHAZ2APCN0101.dev.care2.va.gov,No,Yes,4,1,2025-05-06T00:00:00,2026-04-14T23:59:59,19268996555;19268984497;18252004888;19531145283,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
DEVOHAZ2APLC01.dev.care2.va.gov,No,Yes,2,1,2025-06-26T00:00:00,2026-04-14T23:59:59,19268996555;19531145283,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
DEVOHAZ2APMN.dev.care2.va.gov,No,Yes,1,1,2025-05-06T00:00:00,2026-04-14T23:59:59,18251958590,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
DEVOHAZ2BPCN0101.dev.care2.va.gov,No,Yes,4,1,2025-05-06T00:00:00,2026-04-14T23:59:59,19268996555;19268984497;18252004888;19531145283,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
DEVORAZ2APCN0101.dev.care2.va.gov,No,Yes,4,1,2025-05-06T00:00:00,2026-04-14T23:59:59,19268996555;19268984497;18252004888;19531145283,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
DEVORAZ2BPCN0101.dev.care2.va.gov,No,Yes,4,1,2025-05-06T00:00:00,2026-04-14T23:59:59,19268996555;19268984497;18252004888;19531145283,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
ELK.MDM.VA.GOV,Yes,Yes,2,1,2024-12-23T00:00:00,2025-12-22T23:59:59,15867091994;15866426650,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ELK.TEST.MDM.VA.GOV,Yes,Yes,1,1,2025-05-09T00:00:00,2026-05-08T23:59:59,18310970377,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
HRIS.VA.GOV,Yes,Yes,1,1,2025-05-30T00:00:00,2026-05-22T23:59:59,18719487325,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ICU.care.va.gov,No,Yes,1,1,2025-03-11T00:00:00,2026-04-11T23:59:59,17010323564,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
IOBSERVER.care.va.gov,No,Yes,1,1,2025-03-11T00:00:00,2026-03-27T23:59:59,17007231484,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
MDM.VA.GOV,Yes,Yes,1,1,2025-10-08T00:00:00,2026-10-07T23:59:59,21575830967,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
NVAAZ1BPCN01.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN02.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN03.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN04.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN05.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN06.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN07.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN08.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
NVAAZ1BPCN09.care1.va.gov,No,Yes,2,1,2025-02-04T00:00:00,2026-03-07T23:59:59,16775846340;16514621050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
