domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
405d.hhs.gov,Yes,Yes,1,1,2025-11-21T21:30:33,2026-12-21T21:29:33,22649200298,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
CLASSReviewsOHS.acf.hhs.gov,Yes,Yes,2,1,2025-11-05T00:00:00,2026-11-04T23:59:59,22230937240;22230917438,"C=CA, O=Entrust Limited, CN=Entrust DV TLS Issuing RSA CA 2"
EEVTCEXPE.cms.hhs.gov,No,Yes,2,1,2025-06-10T00:00:00,2026-07-10T23:59:59,18939407436;19054069024,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EEVTCEXPE01.cms.hhs.gov,Yes,Yes,1,1,2025-06-16T00:00:00,2026-07-10T23:59:59,19054069024,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EEVTCEXPE02.cms.hhs.gov,Yes,Yes,1,1,2025-06-10T00:00:00,2026-07-10T23:59:59,18939407436,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EEVTCEXPEEXT01.cms.hhs.gov,No,Yes,1,1,2025-06-16T00:00:00,2026-07-10T23:59:59,19054069024,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EEVTCEXPEEXT02.cms.hhs.gov,No,Yes,1,1,2025-06-10T00:00:00,2026-07-10T23:59:59,18939407436,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EFTP2.CMS.HHS.GOV,Yes,Yes,1,1,2025-07-02T00:00:00,2026-07-09T23:59:59,19401749203,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EWVTCEXPEEXT01.cms.hhs.gov,No,Yes,1,1,2025-06-10T00:00:00,2026-07-11T23:59:59,18939407900,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
EWVTCEXPEEXT02.cms.hhs.gov,No,Yes,1,1,2025-06-10T00:00:00,2026-07-11T23:59:59,18939397062,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
NDACAN.ACF.HHS.GOV,Yes,Yes,2,1,2025-02-21T15:40:34,2026-02-28T16:58:05,16781027958;22509120714,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
UC-HHH-EXPE-Pri1.hhs.gov,Yes,Yes,2,1,2025-07-23T00:00:00,2026-08-23T23:59:59,19861517573;19861473509,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
UC-HHS-EXPE.hhs.gov,No,Yes,2,1,2025-07-23T00:00:00,2026-08-23T23:59:59,19861517573;19861473509,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
UC-PKL-EXPE-Sec1.hhs.gov,No,Yes,2,1,2025-07-23T00:00:00,2026-08-23T23:59:59,19861517573;19861473509,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
a1enm101cm126.hhs.gov,Yes,Yes,1,1,2025-06-25T18:43:52,2026-07-25T18:42:52,19250903640,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
aasis.omha.hhs.gov,Yes,Yes,1,1,2025-12-09T16:18:25,2027-01-08T16:17:25,23006392551,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
acf-szr-g7500-rm-5524.acf.hhs.gov,Yes,Yes,1,1,2025-02-19T15:54:21,2026-03-21T15:53:21,16771891015,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
acf-szr-x50-rm-6047a.acf.hhs.gov,Yes,Yes,2,1,2025-02-19T15:54:04,2026-03-21T15:53:04,22508732542;16771869302,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
acf-szr-x70-rm-5603.acf.hhs.gov,Yes,Yes,1,1,2025-02-19T15:54:37,2026-03-21T15:53:37,16771891315,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
acf.hhs.gov,Yes,Yes,1,1,2025-07-07T18:01:30,2026-07-11T10:05:01,19513126806,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
acfodc.acf.hhs.gov,Yes,Yes,1,1,2025-06-04T20:40:13,2026-06-07T16:00:28,18812396184,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
aclsp.hhs.gov,Yes,Yes,1,1,2025-04-01T15:04:12,2026-05-01T15:03:12,17559607616,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
activesync.hhs.gov,No,Yes,1,1,2025-04-16T00:00:00,2026-05-17T23:59:59,17886822350,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
acts.hhs.gov,Yes,Yes,1,1,2025-07-08T00:00:00,2026-08-06T23:59:59,19522024414,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
adaptiveapi.hhs.gov,Yes,Yes,2,1,2025-01-07T18:21:02,2026-02-06T18:20:02,22502645015;16074791971,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
adfs.acf.hhs.gov,Yes,Yes,1,1,2025-07-08T15:23:10,2026-07-13T16:45:43,19531834781,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
adfs.ams.hhs.gov,Yes,Yes,1,1,2025-05-20T20:02:43,2026-06-19T20:01:43,18524216220,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
adfsx.ams.hhs.gov,Yes,Yes,2,1,2025-01-28T20:12:38,2026-02-27T20:11:38,22505296624;16427615424,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
agreementbuilder.hhs.gov,Yes,Yes,2,1,2025-10-23T14:34:57,2026-11-28T17:14:32,22088236499;21943811093,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
ahpentellitrak.acf.hhs.gov,Yes,Yes,3,1,2025-02-13T14:13:19,2026-02-13T14:22:57,22507843302;16716402895;16717655702,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
