domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
ACSL.ARS.USDA.GOV,Yes,Yes,1,1,2025-02-18T00:00:00,2026-03-13T23:59:59,16768583876,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ARSMDBE31DGILFG.usda.gov,Yes,Yes,1,1,2025-11-26T00:00:00,2026-12-27T23:59:59,22746089015,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ARSMDBE3320DTA.ba.ars.usda.gov,Yes,Yes,1,1,2025-12-31T00:00:00,2027-01-31T23:59:59,23480614005,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Assurancenet.fsis.usda.gov,No,Yes,3,1,2025-09-21T00:00:00,2026-09-22T23:59:59,21920507837;21166901789;21920521426,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
BARCCohesity.ba.ars.usda.gov,Yes,Yes,1,1,2025-05-09T00:00:00,2026-06-09T23:59:59,18307857900,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
MVS.NFC.USDA.GOV,Yes,Yes,2,1,2025-03-10T00:00:00,2026-07-08T23:59:59,19557617715;16969845660,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Mailproxy1.usda.gov,Yes,Yes,1,1,2025-10-22T00:00:00,2026-10-21T23:59:59,21918795757,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Preprod.assurancenet.fsis.usda.gov,No,Yes,3,1,2025-09-21T00:00:00,2026-09-22T23:59:59,21920507837;21166901789;21920521426,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
USNACF.ba.ars.usda.gov,Yes,Yes,1,1,2025-05-09T00:00:00,2026-05-30T23:59:59,18308250666,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
aasm.sc.egov.usda.gov,Yes,Yes,2,1,2026-01-05T00:00:00,2027-01-04T23:59:59,23574627397;23574234730,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
abms.ba.ars.usda.gov,Yes,Yes,1,1,2025-11-26T00:00:00,2026-12-27T23:59:59,22746180198,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
abmsdev.ba.ars.usda.gov,Yes,Yes,1,1,2025-11-26T00:00:00,2026-12-27T23:59:59,22746162492,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
account.bldc.scinet.usda.gov,No,Yes,2,2,2025-10-21T23:13:11,2026-03-20T23:26:27,23257362850;21899582706,"C=US, O=Let's Encrypt, CN=E8;C=US, O=Let's Encrypt, CN=E7"
account.ctc.scinet.usda.gov,No,Yes,3,2,2025-10-21T23:13:01,2026-03-20T23:26:12,23256166510;21899840768;21899840502,"C=US, O=Let's Encrypt, CN=E7;C=US, O=Let's Encrypt, CN=E8"
account.scinet.usda.gov,Yes,Yes,5,2,2025-10-21T23:13:01,2026-03-20T23:26:27,21899582706;23256166510;21899840768;23257362850;21899840502,"C=US, O=Let's Encrypt, CN=E8;C=US, O=Let's Encrypt, CN=E7"
acm.eai.usda.gov,Yes,Yes,1,1,2025-02-25T00:00:00,2026-02-24T23:59:59,16856653983,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
admin.nexus.fs2c.usda.gov,Yes,Yes,1,1,2025-12-12T00:00:00,2026-12-11T23:59:59,23079732221,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
agdatacommons.nal.usda.gov,Yes,Yes,1,1,2025-10-26T00:00:00,2026-11-26T23:59:59,22019518800,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
age.edc.usda.gov,Yes,Yes,1,1,2025-03-20T00:00:00,2026-04-20T23:59:59,17270478879,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
aglab.ars.usda.gov,Yes,Yes,1,1,2025-07-10T00:00:00,2026-08-10T23:59:59,19573083194,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
aglabstaging.arsnet.usda.gov,Yes,Yes,1,1,2025-07-10T00:00:00,2026-08-10T23:59:59,19573048653,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
aglearn.usda.gov,Yes,Yes,1,1,2025-09-10T00:00:00,2026-10-09T23:59:59,20909438367,"C=US, O=Amazon, CN=Amazon ECDSA 256 M02"
agresearchmag.ars.usda.gov,Yes,Yes,1,1,2025-03-24T00:00:00,2026-04-24T23:59:59,17374679219,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
agrin.ars.usda.gov,Yes,Yes,2,1,2025-03-20T00:00:00,2026-09-19T23:59:59,20436506110;17267898631,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
agtransport.usda.gov,Yes,Yes,2,1,2025-05-22T23:09:02,2026-06-23T23:09:01,18566305809;18565547871,"C=BE, O=GlobalSign nv-sa, CN=GlobalSign GCC R6 AlphaSSL CA 2023"
akamai-ds.fsis.usda.gov,No,Yes,1,1,2025-10-22T00:00:00,2026-09-22T23:59:59,21920507837,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
alexaskills-prd.kwaps.platform.usda.gov,Yes,Yes,1,1,2025-08-27T00:00:00,2026-02-26T23:59:59,20613726569,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
alexaskills-test.kwaps.platform.usda.gov,Yes,Yes,1,1,2025-08-27T00:00:00,2026-02-26T23:59:59,20613969248,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
alexaskills-uat.kwaps.platform.usda.gov,Yes,Yes,1,1,2025-08-27T00:00:00,2026-02-26T23:59:59,20613904468,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
ams.usda.gov,Yes,Yes,1,1,2025-03-04T00:00:00,2026-03-26T23:59:59,16943417460,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
analyticsportal.fsis.usda.gov,No,Yes,3,1,2025-09-21T00:00:00,2026-09-22T23:59:59,21920507837;21166901789;21920521426,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
annotator.nal.usda.gov,Yes,Yes,1,1,2025-04-10T00:00:00,2026-05-11T23:59:59,17760924157,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
aphis.stg.platform.usda.gov,No,Yes,6,2,2025-02-01T00:00:00,2026-02-04T23:59:59,16477949929;20525151959;19271827319;20981842603;20482615675;17419274287,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
api.ers.usda.gov,Yes,Yes,2,2,2025-11-07T23:21:24,2026-04-06T23:20:55,22296833347;23597702055,"C=US, O=Let's Encrypt, CN=R12;C=US, O=Let's Encrypt, CN=R13"
api.fas.usda.gov,Yes,Yes,1,1,2025-11-20T00:30:46,2026-02-18T00:30:45,22605334924,"C=US, O=Let's Encrypt, CN=R13"
api.nal.usda.gov,Yes,Yes,1,1,2025-10-30T19:20:50,2026-01-28T19:20:49,22108474629,"C=US, O=Let's Encrypt, CN=R13"
api.nios.usda.gov,Yes,Yes,1,1,2025-10-22T00:00:00,2026-10-21T23:59:59,21918727740,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
apps.cert.fbc.fpac.usda.gov,Yes,Yes,3,3,2025-01-26T00:00:00,2027-01-26T23:59:59,16397618350;23410172219;16963736137,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
apps.cert.fsa.fpac.usda.gov,Yes,Yes,4,3,2024-12-10T00:00:00,2027-01-30T23:59:59,16453494750;15692833084;22379895991;23488113178,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
apps.cert.geo.fpac.usda.gov,Yes,Yes,4,3,2024-12-10T00:00:00,2027-02-04T23:59:59,22352115192;15693604179;23579758407;16535843424,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
apps.cert.gss.fpac.usda.gov,Yes,Yes,1,1,2025-08-19T00:00:00,2026-09-17T23:59:59,20437290856,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
apps.cert.nrcs.fpac.usda.gov,Yes,Yes,4,3,2024-12-10T00:00:00,2027-01-30T23:59:59,23487943107;15693252050;16453790164;22351384867,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
apps.cert.rma.fpac.usda.gov,Yes,Yes,3,3,2025-01-28T00:00:00,2027-01-28T23:59:59,16419587644;16963731383;23447768565,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
apps.fbc.fpac.usda.gov,Yes,Yes,4,2,2025-01-27T00:00:00,2027-01-26T23:59:59,23411251198;17070275399;23411300968;16417366963,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
