domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
1ebc.mock.mea.backends.cms.gov,Yes,Yes,1,1,2025-07-08T00:00:00,2026-08-06T23:59:59,19536047628,"C=US, O=Amazon, CN=Amazon RSA 2048 M04"
3720.demo.infraops.backends.cms.gov,Yes,Yes,1,1,2025-03-21T00:00:00,2026-04-19T23:59:59,17297721798,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
3b40.mock.mea.backends.cms.gov,Yes,Yes,1,1,2025-07-02T00:00:00,2026-07-31T23:59:59,19396513930,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
4a44.demo.infraops.backends.cms.gov,Yes,Yes,1,1,2025-04-02T00:00:00,2026-05-01T23:59:59,17585827329,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
4ab5.mock.mea.backends.cms.gov,Yes,Yes,1,1,2025-07-07T00:00:00,2026-08-05T23:59:59,19512712069,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
4innovation-api.cms.gov,Yes,Yes,2,2,2024-08-06T00:00:00,2026-08-03T23:59:59,19482760308;14016251808,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
4innovation-dev-api.cms.gov,Yes,Yes,2,1,2024-08-06T00:00:00,2026-08-03T23:59:59,14016958509;19481885245,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
4innovation-dev-uploads.cms.gov,Yes,Yes,1,1,2024-09-22T00:00:00,2025-10-21T23:59:59,14639442395,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
4innovation-dev-wss.cms.gov,Yes,Yes,1,1,2024-09-21T00:00:00,2025-10-19T23:59:59,14628807036,"C=US, O=Amazon, CN=Amazon RSA 2048 M03"
4innovation-dev.cms.gov,Yes,Yes,1,1,2025-06-05T00:00:00,2026-07-02T23:59:59,18817428761,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
4innovation-impl-api.cms.gov,Yes,Yes,2,2,2024-08-06T00:00:00,2026-08-03T23:59:59,14016295262;19481252376,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
4innovation-impl-uploads.cms.gov,Yes,Yes,1,1,2024-09-21T00:00:00,2025-10-19T23:59:59,14628926992,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
