domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
UAT.USAJOBS.GOV,Yes,Yes,1,1,2025-09-22T00:00:00,2026-10-23T23:59:59,21206093380,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ac.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
ac.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
ac.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
data.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
data.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
data.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
dev.usajobs.gov,Yes,Yes,6,2,2025-04-13T00:00:00,2027-02-16T23:59:59,21221594243;24415123375;24415167042;17812671924;17812554562;21221594250,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
developer.drtest.usajobs.gov,No,Yes,3,1,2025-08-13T00:00:00,2027-02-08T23:59:59,20839524044;20308285035;24292143334,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
help.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
help.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
help.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
helpdesk.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
helpdesk.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
login.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
login.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
login.uat.usajobs.gov,No,Yes,2,1,2025-04-01T00:00:00,2027-02-14T23:59:59,17543021841;24386374050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
login.usajobs.gov,No,Yes,2,1,2025-04-01T00:00:00,2027-02-14T23:59:59,17543021841;24386374050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
media.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
media.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
media.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
openopps.dev.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
openopps.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
openopps.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
research.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
schemas.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
schemas.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
schemas.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
test.usajobs.gov,No,Yes,4,3,2025-09-23T00:00:00,2027-01-22T23:59:59,21655811662;21655749681;21221496765;23940800507,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
uat.usajobs.gov,Yes,Yes,4,3,2025-10-12T00:00:00,2027-01-22T23:59:59,23942251067;23940800507;21655749660;21655811230,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
uis.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
uis.uat.usajobs.gov,Yes,Yes,3,1,2025-04-01T00:00:00,2027-02-14T23:59:59,17543021841;23940800507;24386374050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
usajobs.gov,No,Yes,4,2,2025-04-01T00:00:00,2027-02-14T23:59:59,21221403253;17543021841;20839297922;24386374050,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
webadmin.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
webadmin.test.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
webadmin.uat.usajobs.gov,Yes,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.agencyportal.dev.usajobs.gov,No,Yes,3,1,2025-08-13T00:00:00,2027-02-08T23:59:59,20839524044;20308285035;24292143334,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.agencyportal.test.usajobs.gov,No,Yes,3,1,2025-08-13T00:00:00,2027-02-08T23:59:59,20839524044;20308285035;24292143334,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.agencyportal.uat.usajobs.gov,No,Yes,3,1,2025-08-13T00:00:00,2027-02-08T23:59:59,20839524044;20308285035;24292143334,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.agencyportal.usajobs.gov,No,Yes,3,1,2025-08-13T00:00:00,2027-02-08T23:59:59,20839524044;20308285035;24292143334,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.drtest.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.employeeexpress.gov,Yes,No,3,1,2025-08-13T00:00:00,2027-02-08T23:59:59,20839524044;20308285035;24292143334,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
www.uat.usajobs.gov,No,Yes,1,1,2026-01-23T00:00:00,2027-01-22T23:59:59,23940800507,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
