domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
aaicamapi-mig.fda.gov,No,Yes,1,1,2024-11-18T18:20:34,2025-12-18T18:19:34,15411647646,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
aaicamapi-mig.preprod.fda.gov,No,Yes,1,1,2024-11-18T18:19:42,2025-12-18T18:18:42,15411638073,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
aaicamapi.fda.gov,Yes,Yes,1,1,2024-11-18T18:20:34,2025-12-18T18:19:34,15411647646,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
aaicamapi.preprod.fda.gov,Yes,Yes,1,1,2024-11-18T18:19:42,2025-12-18T18:18:42,15411638073,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access-aws-mig.fda.gov,No,Yes,1,1,2025-06-23T18:56:41,2026-07-23T18:55:41,19208799888,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access-aws-mig.preprod.fda.gov,No,Yes,1,1,2025-06-23T18:52:38,2026-07-23T18:51:38,19208764851,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access-aws.fda.gov,Yes,Yes,1,1,2025-06-23T18:56:41,2026-07-23T18:55:41,19208799888,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access-aws.preprod.fda.gov,Yes,Yes,1,1,2025-06-23T18:52:38,2026-07-23T18:51:38,19208764851,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access-mig.preprod.fda.gov,No,Yes,1,1,2024-11-26T18:10:43,2025-12-26T18:09:43,15509073333,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access.fda.gov,No,Yes,1,1,2024-11-26T17:48:54,2025-12-26T17:47:54,15508862247,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
access.preprod.fda.gov,No,Yes,1,1,2024-11-26T18:10:43,2025-12-26T18:09:43,15509073333,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
accessdata-preprod.fda.gov,No,Yes,2,1,2025-01-08T16:42:15,2026-02-07T16:41:15,16095857504;19515300342,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
adc-acd-sbc.fda.gov,Yes,Yes,3,2,2024-10-10T18:53:51,2025-11-17T23:59:59,15413428452;15411013680;14878643273,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
adc-sbc.fda.gov,Yes,Yes,1,1,2024-10-10T16:29:31,2025-11-09T16:28:31,14877273778,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
adc-vpngw-01.fda.gov,No,Yes,1,1,2024-10-04T18:04:08,2025-11-03T18:03:08,14798270986,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
agwaterassessment-mig.fda.gov,No,Yes,2,1,2024-10-03T15:59:22,2025-11-02T15:58:22,20484284287;14784999003,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
agwaterassessment-mig.preprod.fda.gov,No,Yes,1,1,2024-10-03T16:00:03,2025-11-02T15:59:03,14785006687,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
agwaterassessment.fda.gov,Yes,Yes,2,1,2024-10-03T15:59:22,2025-11-02T15:58:22,20484284287;14784999003,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
agwaterassessment.preprod.fda.gov,Yes,Yes,1,1,2024-10-03T16:00:03,2025-11-02T15:59:03,14785006687,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
akwf-esghelpdesk.fda.gov,No,Yes,2,1,2024-09-09T13:46:59,2025-10-09T13:45:59,20410531685;14489032837,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
akwf-esgportal-mig.fda.gov,No,Yes,2,1,2024-09-04T15:28:31,2025-10-04T15:27:31,14426058346;20382722072,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
akwf-esgportal-mig.preprod.fda.gov,No,Yes,2,1,2024-09-04T15:28:09,2025-10-04T15:27:09,14426057459;20383302760,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
akwf-esgportal.fda.gov,Yes,Yes,2,1,2024-09-04T15:28:31,2025-10-04T15:27:31,14426058346;20382722072,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
akwf-esgportal.preprod.fda.gov,Yes,Yes,2,1,2024-09-04T15:28:09,2025-10-04T15:27:09,14426057459;20383302760,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
animaldrugsatfda-mig.fda.gov,No,Yes,1,1,2025-03-18T19:18:32,2026-04-17T19:17:32,17217719693,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
animaldrugsatfda-mig.preprod.fda.gov,No,Yes,1,1,2025-03-18T19:16:46,2026-04-17T19:15:46,17217718389,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
animaldrugsatfda.fda.gov,Yes,Yes,1,1,2025-03-18T19:16:46,2026-04-17T19:15:46,17217718389,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
animaldrugsatfda.preprod.fda.gov,Yes,Yes,2,1,2025-03-18T19:16:46,2026-04-17T19:17:32,17217719693;17217718389,"C=US, O=IdenTrust, OU=HydrantID Trusted Certificate Service, CN=HydrantID Server CA O1"
